2020-08-31 11:52:19,338 [main] INFO  [c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor] EnableEncryptablePropertiesBeanFactoryPostProcessor.java:50 - Post-processing PropertySource instances
2020-08-31 13:12:59,173 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:335 - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$91b75441] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-08-31 13:12:59,177 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:335 - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-08-31 13:12:59,182 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:335 - Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-08-31 13:12:59,265 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:335 - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@403364e9' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-08-31 13:12:59,270 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:335 - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-08-31 13:12:59,278 [main] INFO  [c.u.j.resolver.DefaultLazyPropertyResolver] DefaultLazyPropertyResolver.java:31 - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
2020-08-31 13:12:59,278 [main] INFO  [c.u.j.detector.DefaultLazyPropertyDetector] DefaultLazyPropertyDetector.java:30 - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
2020-08-31 13:12:59,354 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:335 - Bean 'spring.cloud.sentinel-com.alibaba.cloud.sentinel.SentinelProperties' of type [com.alibaba.cloud.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-08-31 13:12:59,431 [main] INFO  [o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker] PostProcessorRegistrationDelegate.java:335 - Bean 'com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration' of type [com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-08-31 13:12:59,586 [main] WARN  [io.undertow.websockets.jsr] Bootstrap.java:68 - UT026010: Buffer pool was not set on WebSocketDeploymentInfo, the default pool will be used
2020-08-31 13:12:59,610 [main] INFO  [io.undertow.servlet] ServletContextImpl.java:364 - Initializing Spring embedded WebApplicationContext
2020-08-31 13:12:59,611 [main] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] ServletWebServerApplicationContext.java:285 - Root WebApplicationContext: initialization completed in 2489 ms
2020-08-31 13:12:59,733 [main] WARN  [o.springframework.boot.actuate.endpoint.EndpointId] EndpointId.java:155 - Endpoint ID 'nacos-config' contains invalid characters, please migrate to a valid format.
2020-08-31 13:12:59,734 [main] WARN  [o.springframework.boot.actuate.endpoint.EndpointId] EndpointId.java:155 - Endpoint ID 'nacos-discovery' contains invalid characters, please migrate to a valid format.
2020-08-31 13:12:59,930 [main] INFO  [c.a.d.s.b.a.DruidDataSourceAutoConfigure] DruidDataSourceAutoConfigure.java:56 - Init DruidDataSource
2020-08-31 13:13:00,065 [main] INFO  [com.alibaba.druid.pool.DruidDataSource] DruidDataSource.java:1010 - {dataSource-1} inited
2020-08-31 13:13:01,005 [main] INFO  [c.a.cloud.sentinel.SentinelWebAutoConfiguration] SentinelWebAutoConfiguration.java:80 - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
2020-08-31 13:13:01,178 [main] WARN  [o.s.s.o.p.token.store.JwtAccessTokenConverter] JwtAccessTokenConverter.java:302 - Unable to create an RSA verifier from verifierKey (ignoreable if using MAC)
2020-08-31 13:13:01,217 [main] WARN  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:121 - No URLs will be polled as dynamic configuration sources.
2020-08-31 13:13:01,217 [main] INFO  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-31 13:13:01,221 [main] WARN  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:121 - No URLs will be polled as dynamic configuration sources.
2020-08-31 13:13:01,221 [main] INFO  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-31 13:13:01,334 [main] INFO  [o.s.scheduling.concurrent.ThreadPoolTaskExecutor] ExecutorConfigurationSupport.java:181 - Initializing ExecutorService 'applicationTaskExecutor'
2020-08-31 13:13:02,854 [main] INFO  [org.springframework.cloud.commons.util.InetUtils] InetUtils.java:170 - Cannot determine local hostname
2020-08-31 13:13:02,861 [main] INFO  [o.s.scheduling.concurrent.ThreadPoolTaskScheduler] ExecutorConfigurationSupport.java:181 - Initializing ExecutorService 'Nacso-Watch-Task-Scheduler'
2020-08-31 13:13:03,127 [main] INFO  [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] UserDetailsServiceAutoConfiguration.java:86 - 

Using generated security password: fe3e6155-d119-4ea0-9329-06678fb7df6d

2020-08-31 13:13:03,426 [main] INFO  [o.s.security.web.DefaultSecurityFilterChain] DefaultSecurityFilterChain.java:43 - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@546c30c2, org.springframework.security.web.context.SecurityContextPersistenceFilter@6e7f29d5, org.springframework.security.web.header.HeaderWriterFilter@2078bf0a, org.springframework.security.web.authentication.logout.LogoutFilter@3e73f5e7, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@66fff42f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7f94541b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@44587c44, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6ba08a09, org.springframework.security.web.session.SessionManagementFilter@4f22fd5d, org.springframework.security.web.access.ExceptionTranslationFilter@1d40f597, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@45b6c666]
2020-08-31 13:13:03,498 [main] WARN  [o.s.b.a.freemarker.FreeMarkerAutoConfiguration] FreeMarkerAutoConfiguration.java:67 - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2020-08-31 13:13:04,935 [main] INFO  [org.springframework.cloud.commons.util.InetUtils] InetUtils.java:170 - Cannot determine local hostname
2020-08-31 13:13:04,978 [main] WARN  [o.s.c.s.o.SpringCloudSecurityAutoConfiguration] SpringCloudSecurityAutoConfiguration.java:38 - All Spring Cloud Security modules and starters are deprecated. They will be moved to individual projects in the next major release.
2020-08-31 13:13:04,981 [main] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] EndpointLinksResolver.java:58 - Exposing 20 endpoint(s) beneath base path '/actuator'
2020-08-31 13:13:05,090 [main] INFO  [io.undertow] Undertow.java:117 - starting server: Undertow - 2.1.3.Final
2020-08-31 13:13:05,097 [main] INFO  [org.xnio] Xnio.java:95 - XNIO version 3.8.0.Final
2020-08-31 13:13:05,107 [main] INFO  [org.xnio.nio] NioXnio.java:59 - XNIO NIO Implementation Version 3.8.0.Final
2020-08-31 13:13:05,136 [main] INFO  [org.jboss.threads] Version.java:52 - JBoss Threads version 3.1.0.Final
2020-08-31 13:13:05,173 [main] INFO  [o.s.boot.web.embedded.undertow.UndertowWebServer] UndertowWebServer.java:133 - Undertow started on port(s) 10003 (http)
2020-08-31 13:13:05,212 [main] INFO  [c.a.cloud.nacos.registry.NacosServiceRegistry] NacosServiceRegistry.java:65 - nacos registry, DEFAULT_GROUP whale-user-centre 192.168.72.1:10003 register finished
2020-08-31 13:13:06,731 [main] INFO  [org.springframework.cloud.commons.util.InetUtils] InetUtils.java:170 - Cannot determine local hostname
2020-08-31 13:13:06,746 [main] INFO  [com.whalex.usercentre.WhaleUserCentreApplication] StartupInfoLogger.java:61 - Started WhaleUserCentreApplication in 13.602 seconds (JVM running for 14.588)
2020-08-31 13:13:07,435 [RMI TCP Connection(10)-192.168.72.1] INFO  [io.undertow.servlet] ServletContextImpl.java:364 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-08-31 13:13:07,436 [RMI TCP Connection(10)-192.168.72.1] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:525 - Initializing Servlet 'dispatcherServlet'
2020-08-31 13:13:07,443 [RMI TCP Connection(10)-192.168.72.1] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:547 - Completed initialization in 6 ms
2020-08-31 13:14:46,134 [XNIO-1 task-1] DEBUG [c.w.u.m.SysCustomerMapper.selectUserByCondition] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE account = ? AND tenant_code = ? 
2020-08-31 13:14:46,201 [XNIO-1 task-1] DEBUG [c.w.u.m.SysCustomerMapper.selectUserByCondition] BaseJdbcLogger.java:143 - ==> Parameters: sdad23307216(String), 0(String)
2020-08-31 13:14:46,224 [XNIO-1 task-1] ERROR [com.alibaba.druid.filter.stat.StatFilter] StatFilter.java:478 - slow sql 21 millis. SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE account = ? AND tenant_code = ?["sdad23307216","0"]
2020-08-31 13:14:46,250 [XNIO-1 task-1] DEBUG [c.w.u.m.SysCustomerMapper.selectUserByCondition] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:14:46,265 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id WHERE cRole.customer_id = ? 
2020-08-31 13:14:46,267 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:14:46,272 [XNIO-1 task-1] ERROR [com.alibaba.druid.filter.stat.StatFilter] StatFilter.java:478 - slow sql 4 millis. SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id WHERE cRole.customer_id = ?[1]
2020-08-31 13:14:46,275 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? 
2020-08-31 13:14:46,276 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 13:14:46,281 [XNIO-1 task-1] ERROR [com.alibaba.druid.filter.stat.StatFilter] StatFilter.java:478 - slow sql 5 millis. SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ?[1]
2020-08-31 13:14:46,282 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 13:14:46,283 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:14:47,458 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 13:14:47,459 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 13:14:47,460 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 13:15:07,213 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 13:15:07,214 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:15:07,216 [XNIO-1 task-2] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 13:15:07,459 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 13:15:07,459 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 13:15:07,461 [XNIO-1 task-1] ERROR [com.alibaba.druid.filter.stat.StatFilter] StatFilter.java:478 - slow sql 1 millis. SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL[]
2020-08-31 13:15:07,471 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 13:15:07,472 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 13:15:07,474 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
